Direction,Timestamp,Hash
OUT,1556130341938,32af5c5d-86dd-4c13-9850-e23a49965748
IN,1556130341938,32af5c5d-86dd-4c13-9850-e23a49965748
IN,1556130341938,609dd4e5-0bcb-4147-b0c3-e62a0330379b
IN,1556130341938,5d2fa78d-13b1-4c11-ae8e-81f80ce405be
OUT,1556130342033,9a1dcd77-84f7-4893-9692-ee317bb81bc2
IN,1556130342033,9a1dcd77-84f7-4893-9692-ee317bb81bc2
IN,1556130342035,7d183c8d-3629-42da-a191-c8fd1d64a307
IN,1556130342036,0a764e1d-2244-4c7d-ae1a-bbbd13d1f20b
OUT,1556130342134,3d082a86-d3c8-495f-bf35-fa1ba2a7b65d
IN,1556130342135,d44cd1f1-a600-4751-b138-29995f2b8206
OUT,1556130342233,56a7abfd-a433-4e4a-95e6-af7fad4235d7
IN,1556130342233,56a7abfd-a433-4e4a-95e6-af7fad4235d7
IN,1556130342233,3110d7c1-2151-418d-b350-a4498b73900d
OUT,1556130342330,68b41807-a633-441f-ba52-b9af06d09c98
IN,1556130342330,68b41807-a633-441f-ba52-b9af06d09c98
IN,1556130342332,3e0ce6bb-eea9-4352-bf25-cfe6098a7136
IN,1556130342332,6c564593-b495-45e5-9b07-3fe198b210f0
OUT,1556130342429,ff9feff4-2332-400a-9200-5d1f5bfadd8e
IN,1556130342430,ff9feff4-2332-400a-9200-5d1f5bfadd8e
IN,1556130342432,d120e3b4-d6fa-4e2f-9ca2-423b45d1f910
OUT,1556130342525,47be7823-641a-41f4-82ca-3c31ee2a0648
IN,1556130342525,47be7823-641a-41f4-82ca-3c31ee2a0648
IN,1556130342530,c01ab4c8-6720-416c-a742-087a213708b6
IN,1556130342531,caf76fa7-86cb-421c-aef2-64b3d46c4164
OUT,1556130342625,0007a12f-e008-4762-baba-88d534a4a454
IN,1556130342625,0007a12f-e008-4762-baba-88d534a4a454
IN,1556130342631,e2bb128a-5cf9-4c30-a77a-b77bb0b376bc
OUT,1556130342719,2e628e43-feea-422c-a141-40975d84f20d
IN,1556130342719,2e628e43-feea-422c-a141-40975d84f20d
IN,1556130342730,dc12762b-43b6-4a00-a347-178823ae4633
IN,1556130342730,e4dae6d8-4669-45c9-b067-4b8ebc3a9c37
OUT,1556130342818,b66bf2de-5468-4dcf-93aa-edd317de3540
IN,1556130342818,b66bf2de-5468-4dcf-93aa-edd317de3540
IN,1556130342828,eb138ac4-14ac-494c-84b2-5c9c129b644a
IN,1556130342828,a3030fbe-9812-44c9-bf3f-d17cd2952117
OUT,1556130342915,83a1a205-32c1-4533-a793-7742b30f5c11
IN,1556130342916,83a1a205-32c1-4533-a793-7742b30f5c11
IN,1556130342929,00e94d97-37b5-44af-81cc-3e9c0a290063
OUT,1556130343015,d7fbf554-a021-4fd7-a5a2-f6d7d178b612
IN,1556130343015,d7fbf554-a021-4fd7-a5a2-f6d7d178b612
IN,1556130343026,fc453be7-e1d1-4db6-ad51-2074e34bde1f
IN,1556130343027,34f61f5c-93f3-463b-abb5-ca6fe9045980
OUT,1556130343115,50e212fd-b10e-448f-8645-21f0881b8935
IN,1556130343115,50e212fd-b10e-448f-8645-21f0881b8935
IN,1556130343125,608c28c3-00fb-4cee-b8be-5bb515bd1b27
IN,1556130343125,f13b4b51-ea01-47cb-ad89-852f308d5f10
OUT,1556130343210,74895c5c-bf8d-4de6-a5a7-8ab7dfb16ee7
IN,1556130343210,74895c5c-bf8d-4de6-a5a7-8ab7dfb16ee7
IN,1556130343223,3f1ef359-01e3-4cb5-ac35-2274b616aa69
OUT,1556130343310,648c5524-c103-4175-ab7d-3ad16c7d5d26
IN,1556130343310,648c5524-c103-4175-ab7d-3ad16c7d5d26
IN,1556130343325,15237d3e-ccd7-4dc9-babc-b1067c3c2916
IN,1556130343325,808cca03-8b9b-426d-9dfb-f4294f423531
OUT,1556130343410,15c055c6-48f2-4bfa-8b40-143d6047eadd
IN,1556130343410,15c055c6-48f2-4bfa-8b40-143d6047eadd
IN,1556130343421,c5952c87-1326-402b-ba17-0eb73dfdbe50
OUT,1556130343506,d65c8142-f520-4587-a009-9d73615fffcc
IN,1556130343506,d65c8142-f520-4587-a009-9d73615fffcc
IN,1556130343521,b2128640-d41e-48fa-9f6e-5e769023b7b6
OUT,1556130343603,a3b90d45-1b26-45f6-a434-d66b1267c360
IN,1556130343603,a3b90d45-1b26-45f6-a434-d66b1267c360
IN,1556130343621,6b377730-461e-4844-b03d-fc427caf790e
IN,1556130343621,abc2b4a4-38f1-4ee3-9368-b7e7fec521fc
OUT,1556130343701,468a324a-e51b-4e07-8127-43f3bf0c8d6e
IN,1556130343701,468a324a-e51b-4e07-8127-43f3bf0c8d6e
IN,1556130343718,eb6047f9-a625-44f3-9319-cbb91c2219c6
OUT,1556130343802,ee940f07-0fa6-41c4-8be0-e5b99eb4eadb
IN,1556130343803,ee940f07-0fa6-41c4-8be0-e5b99eb4eadb
IN,1556130343818,e4570967-ff3e-4b43-a424-5d686dc1d5d7
OUT,1556130343896,3983865e-cf99-43a0-93a2-5a7aeb01e21e
IN,1556130343896,3983865e-cf99-43a0-93a2-5a7aeb01e21e
IN,1556130343918,72b055e3-91b4-4a65-ade2-605e917c1fe2
OUT,1556130343995,2a6e07ae-d98b-42bc-8246-67c434009f65
IN,1556130343995,2a6e07ae-d98b-42bc-8246-67c434009f65
IN,1556130344020,ddbb6910-b98e-43e6-8722-2b7f85b7f50c
OUT,1556130344095,d6cfb738-3e17-4ac9-ba32-269736f57023
IN,1556130344095,d6cfb738-3e17-4ac9-ba32-269736f57023
IN,1556130344118,67ec26e2-dcea-4713-bf4a-88d809402af2
OUT,1556130344189,5980b52c-e301-421a-a239-360d34bb0919
IN,1556130344189,5980b52c-e301-421a-a239-360d34bb0919
IN,1556130344217,515fab13-3e4a-40e1-9afe-5bbf8868d3c3
OUT,1556130344288,2f176c0d-368e-4cd7-a01f-c0ef38cd17b4
IN,1556130344288,2f176c0d-368e-4cd7-a01f-c0ef38cd17b4
IN,1556130344316,4301ede8-74f3-4c7a-b8a4-80a5f4006dca
OUT,1556130344385,c5a8a6fc-a2d9-4254-8e62-e078eca01c90
IN,1556130344385,c5a8a6fc-a2d9-4254-8e62-e078eca01c90
IN,1556130344413,cb3c0208-eb66-4f8f-85e9-f82e36d8043d
OUT,1556130344485,a98cfedd-b3bc-421d-89d2-8b2871bb0d8d
IN,1556130344485,a98cfedd-b3bc-421d-89d2-8b2871bb0d8d
IN,1556130344513,5869d25f-f977-4d7a-8bbd-ed538bbcf74c
OUT,1556130344584,7113ec0d-6550-4ada-ae89-aba98a59ca99
IN,1556130344584,7113ec0d-6550-4ada-ae89-aba98a59ca99
IN,1556130344612,25d88d99-88d1-403a-981f-6cce8b0a68d1
OUT,1556130344682,ca6c1089-1821-44c2-90d8-14b7a02c3ab6
IN,1556130344683,ca6c1089-1821-44c2-90d8-14b7a02c3ab6
IN,1556130344708,c3f50ad8-0476-46a6-833b-5b4d4ccf8244
OUT,1556130344781,eb5d267e-8a28-45f5-a94c-6cfc10d6d90f
IN,1556130344782,eb5d267e-8a28-45f5-a94c-6cfc10d6d90f
IN,1556130344807,6ff7bc62-0fb7-416e-aee1-5bfebf13923b
OUT,1556130344876,837f3d26-dbfd-4d17-89fb-35140918508c
IN,1556130344876,837f3d26-dbfd-4d17-89fb-35140918508c
IN,1556130344908,49ef8b6e-22cc-4d8e-b397-e400f7ad0b10
OUT,1556130344975,cf27ade7-6169-4e5d-a9fd-a696b30e9e6b
IN,1556130344976,cf27ade7-6169-4e5d-a9fd-a696b30e9e6b
IN,1556130345006,2e8acf62-43d3-4221-986e-2011c60d01df
OUT,1556130345072,47d741d5-2e36-4242-9c95-47d5f922430b
IN,1556130345072,47d741d5-2e36-4242-9c95-47d5f922430b
